UTC,Open,High,Low,Close,Volume
15.10.2025 06:00:00.000 UTC,1.16195,1.16384,1.16175,1.16339,6345.67
15.10.2025 07:00:00.000 UTC,1.16341,1.16445,1.16292,1.16356,6145.43
15.10.2025 08:00:00.000 UTC,1.16355,1.16453,1.16314,1.16326,4359.78
15.10.2025 09:00:00.000 UTC,1.16325,1.1639,1.16279,1.16346,4002.32
15.10.2025 10:00:00.000 UTC,1.16346,1.1635,1.16204,1.16242,4011.88
15.10.2025 11:00:00.000 UTC,1.16243,1.16321,1.16195,1.16199,3868.87
15.10.2025 12:00:00.000 UTC,1.16201,1.16274,1.16137,1.16175,5552.37
15.10.2025 13:00:00.000 UTC,1.16176,1.1632,1.16103,1.16272,8926.72
15.10.2025 14:00:00.000 UTC,1.16273,1.16298,1.16195,1.16245,5599.95
15.10.2025 15:00:00.000 UTC,1.16246,1.16472,1.16183,1.16369,5861.26
15.10.2025 16:00:00.000 UTC,1.16371,1.16407,1.16284,1.16398,4456.4
15.10.2025 17:00:00.000 UTC,1.16397,1.16402,1.16269,1.16291,5146.71
15.10.2025 18:00:00.000 UTC,1.16292,1.16372,1.16277,1.16332,2811.48
15.10.2025 19:00:00.000 UTC,1.16331,1.16448,1.16329,1.16441,2332.61
15.10.2025 20:00:00.000 UTC,1.16442,1.16476,1.16426,1.16466,1775.71
15.10.2025 21:00:00.000 UTC,1.16461,1.16461,1.16418,1.16434,841.48
15.10.2025 22:00:00.000 UTC,1.16436,1.16519,1.16435,1.1646,1704.39
15.10.2025 23:00:00.000 UTC,1.16463,1.16468,1.16445,1.16456,1224.82
16.10.2025 00:00:00.000 UTC,1.16455,1.16667,1.16425,1.16632,6647.67
16.10.2025 01:00:00.000 UTC,1.16632,1.16754,1.1661,1.16696,4444.55
16.10.2025 02:00:00.000 UTC,1.16698,1.16747,1.16641,1.16659,3357.61
16.10.2025 03:00:00.000 UTC,1.16658,1.16671,1.16615,1.16621,3362.89
16.10.2025 04:00:00.000 UTC,1.16619,1.16621,1.16557,1.16561,1430.49
16.10.2025 05:00:00.000 UTC,1.16559,1.16614,1.16537,1.166,3042.66
16.10.2025 06:00:00.000 UTC,1.16609,1.16678,1.16521,1.16538,6691.06
16.10.2025 07:00:00.000 UTC,1.16538,1.16567,1.16429,1.16518,8043.27
16.10.2025 08:00:00.000 UTC,1.16517,1.16599,1.16485,1.16587,4932.21
16.10.2025 09:00:00.000 UTC,1.16586,1.16637,1.16523,1.16581,3547.35
16.10.2025 10:00:00.000 UTC,1.16583,1.16628,1.16529,1.16552,4377.75
16.10.2025 11:00:00.000 UTC,1.16556,1.16563,1.16462,1.16539,4524.64
16.10.2025 12:00:00.000 UTC,1.1654,1.16616,1.16489,1.16603,6025.21
16.10.2025 13:00:00.000 UTC,1.16602,1.16641,1.165,1.16574,7146.2
16.10.2025 14:00:00.000 UTC,1.16575,1.16779,1.16534,1.16769,6915.91
16.10.2025 15:00:00.000 UTC,1.16769,1.1678,1.16611,1.16643,5508.15
16.10.2025 16:00:00.000 UTC,1.16642,1.16789,1.1664,1.16767,7842.99
16.10.2025 17:00:00.000 UTC,1.1677,1.16935,1.16767,1.16881,6417.91
16.10.2025 18:00:00.000 UTC,1.16879,1.16932,1.16803,1.16892,6308.16
16.10.2025 19:00:00.000 UTC,1.16892,1.16941,1.1687,1.16888,3569.16
16.10.2025 20:00:00.000 UTC,1.16888,1.16914,1.16847,1.16867,1793.54
16.10.2025 21:00:00.000 UTC,1.16864,1.16897,1.16816,1.16876,1088.93
16.10.2025 22:00:00.000 UTC,1.16884,1.16957,1.1686,1.16942,2473.28
16.10.2025 23:00:00.000 UTC,1.16943,1.16994,1.16928,1.16988,1775.37
17.10.2025 00:00:00.000 UTC,1.16989,1.17112,1.16951,1.17065,2926.58
17.10.2025 01:00:00.000 UTC,1.17065,1.17097,1.16997,1.17009,6634.31
17.10.2025 02:00:00.000 UTC,1.17009,1.17114,1.16951,1.1705,4209.81
17.10.2025 03:00:00.000 UTC,1.17052,1.17122,1.17045,1.17091,2798.15
17.10.2025 04:00:00.000 UTC,1.17091,1.17121,1.17061,1.17097,3015.27
17.10.2025 05:00:00.000 UTC,1.17097,1.17283,1.17096,1.17229,2669.96
17.10.2025 06:00:00.000 UTC,1.1723,1.17265,1.17082,1.17105,12423.36
17.10.2025 07:00:00.000 UTC,1.17103,1.17146,1.16936,1.17114,19607.14
17.10.2025 08:00:00.000 UTC,1.17114,1.1716,1.16915,1.16968,8937.62
17.10.2025 09:00:00.000 UTC,1.16968,1.17076,1.16963,1.17011,7203.86
17.10.2025 10:00:00.000 UTC,1.1701,1.17026,1.16873,1.16894,7116.57
17.10.2025 11:00:00.000 UTC,1.16894,1.16968,1.16802,1.16848,10879.37
17.10.2025 12:00:00.000 UTC,1.16849,1.16862,1.16668,1.16762,7669.6
17.10.2025 13:00:00.000 UTC,1.16762,1.16811,1.1669,1.16704,10638.08
17.10.2025 14:00:00.000 UTC,1.16702,1.1673,1.16563,1.16668,9096.62
17.10.2025 15:00:00.000 UTC,1.16668,1.16733,1.16607,1.16733,6120.58
17.10.2025 16:00:00.000 UTC,1.1673,1.16793,1.16697,1.16708,3514.81
17.10.2025 17:00:00.000 UTC,1.16707,1.16756,1.16669,1.16677,3532.29
17.10.2025 18:00:00.000 UTC,1.16677,1.16743,1.16639,1.16678,2851.35
17.10.2025 19:00:00.000 UTC,1.16678,1.1671,1.16658,1.16705,1895.5
17.10.2025 20:00:00.000 UTC,1.16692,1.16699,1.16496,1.16509,2774.09
19.10.2025 21:00:00.000 UTC,1.16646,1.16655,1.1654,1.1654,625.87
19.10.2025 22:00:00.000 UTC,1.16538,1.16574,1.16515,1.1656,2991
19.10.2025 23:00:00.000 UTC,1.1656,1.16615,1.16543,1.16578,2721.73
20.10.2025 00:00:00.000 UTC,1.16579,1.16664,1.16577,1.16662,5722.95
20.10.2025 01:00:00.000 UTC,1.16665,1.16674,1.16564,1.16598,2525.72
20.10.2025 02:00:00.000 UTC,1.16597,1.16706,1.16597,1.16658,2557.85
20.10.2025 03:00:00.000 UTC,1.16656,1.16686,1.16649,1.16681,1440.21
20.10.2025 04:00:00.000 UTC,1.16679,1.16736,1.16654,1.16714,2137.74
20.10.2025 05:00:00.000 UTC,1.16713,1.16753,1.16698,1.16736,1888.23
20.10.2025 06:00:00.000 UTC,1.16735,1.16735,1.16566,1.16583,5224.38
20.10.2025 07:00:00.000 UTC,1.16584,1.1668,1.16535,1.16622,4433.65
20.10.2025 08:00:00.000 UTC,1.16624,1.16664,1.16578,1.16633,3831.63
20.10.2025 09:00:00.000 UTC,1.16634,1.16675,1.16591,1.16617,4859.4
20.10.2025 10:00:00.000 UTC,1.16617,1.16628,1.16512,1.16532,2805.24
20.10.2025 11:00:00.000 UTC,1.16533,1.16563,1.16443,1.16563,3796.8
20.10.2025 12:00:00.000 UTC,1.16565,1.16603,1.16503,1.16534,5058.4
20.10.2025 13:00:00.000 UTC,1.16534,1.16544,1.16463,1.16489,5129.66
20.10.2025 14:00:00.000 UTC,1.16489,1.16643,1.16473,1.16535,6391.39
20.10.2025 15:00:00.000 UTC,1.16535,1.16644,1.16524,1.16549,4629.52
20.10.2025 16:00:00.000 UTC,1.16549,1.16581,1.16492,1.16498,4100.05
20.10.2025 17:00:00.000 UTC,1.16495,1.16528,1.16413,1.16433,2136.65
20.10.2025 18:00:00.000 UTC,1.16432,1.16483,1.16382,1.16462,1992.6
20.10.2025 19:00:00.000 UTC,1.16466,1.16491,1.16398,1.16407,1728.11
20.10.2025 20:00:00.000 UTC,1.16409,1.16442,1.16401,1.16412,1659.32
20.10.2025 21:00:00.000 UTC,1.16413,1.16447,1.1639,1.16441,1388.54
20.10.2025 22:00:00.000 UTC,1.16436,1.16451,1.16425,1.16428,494.27
20.10.2025 23:00:00.000 UTC,1.1643,1.1645,1.16424,1.16439,489.88
21.10.2025 00:00:00.000 UTC,1.16438,1.1655,1.1643,1.16528,4520.7
21.10.2025 01:00:00.000 UTC,1.16529,1.16529,1.1642,1.16447,3166.07
21.10.2025 02:00:00.000 UTC,1.1645,1.16452,1.16326,1.1634,5166.14
21.10.2025 03:00:00.000 UTC,1.1634,1.16358,1.16327,1.16346,1404.09
21.10.2025 04:00:00.000 UTC,1.16344,1.16366,1.16318,1.16359,1687.13
21.10.2025 05:00:00.000 UTC,1.1636,1.16374,1.16242,1.16252,4368.22
21.10.2025 06:00:00.000 UTC,1.16251,1.16339,1.16185,1.16317,6128.47
21.10.2025 07:00:00.000 UTC,1.16319,1.16353,1.16215,1.16252,10419.71
21.10.2025 08:00:00.000 UTC,1.16251,1.16274,1.16127,1.1621,7586.88
21.10.2025 09:00:00.000 UTC,1.16213,1.1627,1.16159,1.16204,4757.43
21.10.2025 10:00:00.000 UTC,1.16206,1.16233,1.16063,1.16178,6746.01
21.10.2025 11:00:00.000 UTC,1.16179,1.16257,1.1609,1.16128,4316.02
21.10.2025 12:00:00.000 UTC,1.16128,1.16167,1.16018,1.1611,8306.36
21.10.2025 13:00:00.000 UTC,1.16108,1.16168,1.16025,1.16124,10501.98
21.10.2025 14:00:00.000 UTC,1.16125,1.16181,1.15975,1.16044,8648.44
21.10.2025 15:00:00.000 UTC,1.16045,1.16165,1.1604,1.16149,8798.91
21.10.2025 16:00:00.000 UTC,1.16152,1.16244,1.16078,1.16088,5845.73
21.10.2025 17:00:00.000 UTC,1.16087,1.16098,1.16014,1.16037,4759.36
21.10.2025 18:00:00.000 UTC,1.16038,1.16084,1.16034,1.16049,1764.79
21.10.2025 19:00:00.000 UTC,1.16048,1.16075,1.15998,1.16006,1995.88
21.10.2025 20:00:00.000 UTC,1.16007,1.16028,1.15989,1.15994,1692.01
21.10.2025 21:00:00.000 UTC,1.15988,1.16042,1.1598,1.16031,910.45
21.10.2025 22:00:00.000 UTC,1.16032,1.16032,1.15992,1.16,995.13
21.10.2025 23:00:00.000 UTC,1.16,1.16015,1.15987,1.15993,725.88
22.10.2025 00:00:00.000 UTC,1.15996,1.16077,1.15996,1.16047,3673.22
22.10.2025 01:00:00.000 UTC,1.16045,1.16089,1.16014,1.16046,1727.72
22.10.2025 02:00:00.000 UTC,1.16046,1.16107,1.16046,1.16083,1814.85
22.10.2025 03:00:00.000 UTC,1.16081,1.16088,1.16045,1.16069,1256.7
22.10.2025 04:00:00.000 UTC,1.16068,1.16094,1.1605,1.16091,1056.34
22.10.2025 05:00:00.000 UTC,1.16088,1.16156,1.16088,1.16133,2092.69
22.10.2025 06:00:00.000 UTC,1.16134,1.16147,1.16041,1.16093,4620.18
22.10.2025 07:00:00.000 UTC,1.16095,1.16127,1.15995,1.16006,5833.31
22.10.2025 08:00:00.000 UTC,1.16006,1.16006,1.15897,1.15974,6102.39
22.10.2025 09:00:00.000 UTC,1.15973,1.16019,1.15924,1.15947,2977.73
22.10.2025 10:00:00.000 UTC,1.15945,1.15968,1.15827,1.15857,3914.73
22.10.2025 11:00:00.000 UTC,1.15857,1.15892,1.15823,1.15826,3637.59
22.10.2025 12:00:00.000 UTC,1.15824,1.15914,1.15767,1.15829,5881.06
22.10.2025 13:00:00.000 UTC,1.1583,1.15974,1.15817,1.15947,5956.71
22.10.2025 14:00:00.000 UTC,1.15948,1.16114,1.15922,1.1611,7805.5
22.10.2025 15:00:00.000 UTC,1.1611,1.16168,1.16084,1.16112,5953.73
22.10.2025 16:00:00.000 UTC,1.16113,1.16224,1.16101,1.16196,6924.7
22.10.2025 17:00:00.000 UTC,1.16194,1.16205,1.16124,1.16147,3865.69
22.10.2025 18:00:00.000 UTC,1.16144,1.16155,1.16073,1.1609,2677.01
22.10.2025 19:00:00.000 UTC,1.16089,1.16111,1.16047,1.16056,1898.55
22.10.2025 20:00:00.000 UTC,1.16056,1.16107,1.16056,1.161,1461.86
22.10.2025 21:00:00.000 UTC,1.161,1.1612,1.16071,1.16114,831.23
22.10.2025 22:00:00.000 UTC,1.16115,1.16143,1.16106,1.16121,455.78
22.10.2025 23:00:00.000 UTC,1.16126,1.16126,1.16065,1.16071,790.58
23.10.2025 00:00:00.000 UTC,1.16071,1.16072,1.15975,1.1604,3066.97
23.10.2025 01:00:00.000 UTC,1.16041,1.16055,1.15976,1.15977,2223.32
23.10.2025 02:00:00.000 UTC,1.15976,1.15994,1.1595,1.15965,1212.49
23.10.2025 03:00:00.000 UTC,1.15964,1.15985,1.1592,1.15929,1060.92
23.10.2025 04:00:00.000 UTC,1.15927,1.15991,1.15906,1.15988,1456.26
23.10.2025 05:00:00.000 UTC,1.15986,1.16041,1.15968,1.16013,1822.06
23.10.2025 06:00:00.000 UTC,1.16012,1.16038,1.15905,1.15944,3855.14
23.10.2025 07:00:00.000 UTC,1.15943,1.16013,1.15908,1.16,4325.53
23.10.2025 08:00:00.000 UTC,1.15998,1.16061,1.15928,1.15961,4201.19
23.10.2025 09:00:00.000 UTC,1.1596,1.16002,1.15928,1.15936,2989.04
23.10.2025 10:00:00.000 UTC,1.15935,1.15948,1.15856,1.15878,2395.72
23.10.2025 11:00:00.000 UTC,1.15877,1.15928,1.15853,1.1587,3013.82
23.10.2025 12:00:00.000 UTC,1.15871,1.16059,1.15865,1.16006,5059.86
23.10.2025 13:00:00.000 UTC,1.16009,1.16104,1.15981,1.16065,7185.68
23.10.2025 14:00:00.000 UTC,1.16066,1.16197,1.16055,1.16129,6962.66
23.10.2025 15:00:00.000 UTC,1.1613,1.16159,1.16063,1.16115,5118.16
23.10.2025 16:00:00.000 UTC,1.16117,1.1616,1.16063,1.16067,2908.4
23.10.2025 17:00:00.000 UTC,1.16066,1.16121,1.16043,1.16116,2172.64
23.10.2025 18:00:00.000 UTC,1.16116,1.16179,1.16097,1.16174,2112.21
23.10.2025 19:00:00.000 UTC,1.16174,1.162,1.16152,1.16163,1315.79
23.10.2025 20:00:00.000 UTC,1.16163,1.16193,1.16135,1.16179,1218.7
23.10.2025 21:00:00.000 UTC,1.16177,1.16181,1.1614,1.16165,2059.12
23.10.2025 22:00:00.000 UTC,1.16164,1.16213,1.16164,1.16179,717.22
23.10.2025 23:00:00.000 UTC,1.16179,1.16188,1.16149,1.16171,658.41
24.10.2025 00:00:00.000 UTC,1.1617,1.16215,1.16167,1.16179,2006.2
24.10.2025 01:00:00.000 UTC,1.16179,1.16187,1.16088,1.16094,1538.16
24.10.2025 02:00:00.000 UTC,1.16094,1.16124,1.16076,1.16079,1426.08
24.10.2025 03:00:00.000 UTC,1.16078,1.16116,1.1607,1.16091,1385.48
24.10.2025 04:00:00.000 UTC,1.16089,1.1609,1.16055,1.16075,1415.15
24.10.2025 05:00:00.000 UTC,1.16074,1.1608,1.16016,1.16054,1481.97
24.10.2025 06:00:00.000 UTC,1.16053,1.16139,1.16008,1.16134,4280.54
24.10.2025 07:00:00.000 UTC,1.16133,1.16278,1.16017,1.16181,7054.55
24.10.2025 08:00:00.000 UTC,1.16179,1.16237,1.16063,1.16102,4206.14
24.10.2025 09:00:00.000 UTC,1.16099,1.16127,1.16051,1.16116,4380.12
24.10.2025 10:00:00.000 UTC,1.16117,1.16166,1.1611,1.16127,3779.45
24.10.2025 11:00:00.000 UTC,1.16125,1.16156,1.16069,1.16149,3168.6
24.10.2025 12:00:00.000 UTC,1.16151,1.1649,1.16086,1.1634,14034.78
24.10.2025 13:00:00.000 UTC,1.16343,1.16433,1.16206,1.16264,10898.8
24.10.2025 14:00:00.000 UTC,1.16266,1.16357,1.16181,1.16259,7799.15
24.10.2025 15:00:00.000 UTC,1.16257,1.16354,1.16212,1.16252,5379.77
24.10.2025 16:00:00.000 UTC,1.16251,1.16275,1.1621,1.16256,2440.63
24.10.2025 17:00:00.000 UTC,1.16254,1.16318,1.16243,1.16273,1935.13
24.10.2025 18:00:00.000 UTC,1.16274,1.16279,1.16247,1.16259,1552.14
24.10.2025 19:00:00.000 UTC,1.1626,1.16332,1.16259,1.16314,1335.07
24.10.2025 20:00:00.000 UTC,1.16315,1.16357,1.16207,1.16266,2933.38
26.10.2025 21:00:00.000 UTC,1.16346,1.16362,1.16259,1.16287,806.97
26.10.2025 22:00:00.000 UTC,1.16295,1.16353,1.16253,1.16283,2217.66
26.10.2025 23:00:00.000 UTC,1.16282,1.16328,1.16256,1.1631,1583.81
27.10.2025 00:00:00.000 UTC,1.16308,1.16375,1.16278,1.16349,1978.11
27.10.2025 01:00:00.000 UTC,1.16348,1.16475,1.16334,1.16388,2864.45
27.10.2025 02:00:00.000 UTC,1.16389,1.16396,1.16302,1.16307,1050.24
27.10.2025 03:00:00.000 UTC,1.16308,1.16322,1.1627,1.16278,1109.62
27.10.2025 04:00:00.000 UTC,1.16276,1.16278,1.16207,1.16242,1206.84
27.10.2025 05:00:00.000 UTC,1.16244,1.1627,1.16207,1.1626,1581.8
27.10.2025 06:00:00.000 UTC,1.16261,1.16321,1.16247,1.16262,2589.03
27.10.2025 07:00:00.000 UTC,1.16263,1.16276,1.16197,1.16197,3250.18
27.10.2025 08:00:00.000 UTC,1.16198,1.1633,1.16176,1.16283,3584.66
27.10.2025 09:00:00.000 UTC,1.16281,1.16398,1.16259,1.16378,3958.93
27.10.2025 10:00:00.000 UTC,1.16375,1.16445,1.16353,1.16414,2703.96
27.10.2025 11:00:00.000 UTC,1.16415,1.16472,1.16359,1.16459,3101.88
27.10.2025 12:00:00.000 UTC,1.16461,1.16514,1.16377,1.16411,4651.23
27.10.2025 13:00:00.000 UTC,1.1641,1.16428,1.16313,1.16357,5277.47
27.10.2025 14:00:00.000 UTC,1.16358,1.16423,1.16323,1.16407,3848.72
27.10.2025 15:00:00.000 UTC,1.16405,1.16417,1.16326,1.16352,3512.32
27.10.2025 16:00:00.000 UTC,1.16351,1.16409,1.16324,1.16386,3122.5
27.10.2025 17:00:00.000 UTC,1.16385,1.16415,1.16354,1.1638,2483.97
27.10.2025 18:00:00.000 UTC,1.1638,1.1652,1.1635,1.16502,2391.95
27.10.2025 19:00:00.000 UTC,1.16503,1.16504,1.1644,1.16475,1695.72
27.10.2025 20:00:00.000 UTC,1.16473,1.16488,1.16433,1.16441,1368.39
27.10.2025 21:00:00.000 UTC,1.1644,1.16458,1.16436,1.16447,1551.69
27.10.2025 22:00:00.000 UTC,1.16448,1.16504,1.16446,1.16495,1301.47
27.10.2025 23:00:00.000 UTC,1.16499,1.16547,1.16494,1.16508,912.27
28.10.2025 00:00:00.000 UTC,1.16508,1.16587,1.16462,1.16554,3470.85
28.10.2025 01:00:00.000 UTC,1.16556,1.16639,1.16549,1.16574,2626.59
28.10.2025 02:00:00.000 UTC,1.16574,1.1663,1.16537,1.16545,1700.58
28.10.2025 03:00:00.000 UTC,1.16543,1.16629,1.16541,1.16598,1687.34
28.10.2025 04:00:00.000 UTC,1.166,1.16673,1.16588,1.16659,2314.32
28.10.2025 05:00:00.000 UTC,1.16659,1.16679,1.16627,1.16637,2157.74
28.10.2025 06:00:00.000 UTC,1.16635,1.16669,1.16548,1.16555,2191.39
28.10.2025 07:00:00.000 UTC,1.16555,1.16614,1.16509,1.1655,3572.82
28.10.2025 08:00:00.000 UTC,1.16549,1.16627,1.16486,1.1652,7138.18
28.10.2025 09:00:00.000 UTC,1.16519,1.16587,1.16451,1.16568,4072.11
28.10.2025 10:00:00.000 UTC,1.1657,1.16648,1.16546,1.1664,2918.83
28.10.2025 11:00:00.000 UTC,1.1664,1.16641,1.16549,1.16592,3304.05
28.10.2025 12:00:00.000 UTC,1.16592,1.16598,1.16347,1.16402,6069.76
28.10.2025 13:00:00.000 UTC,1.16403,1.16404,1.16255,1.16392,7324.58
28.10.2025 14:00:00.000 UTC,1.16393,1.16635,1.1637,1.16604,7719.46
28.10.2025 15:00:00.000 UTC,1.16605,1.16672,1.16548,1.16587,4969.8
28.10.2025 16:00:00.000 UTC,1.16588,1.16678,1.16529,1.16678,5421.36
28.10.2025 17:00:00.000 UTC,1.16677,1.16686,1.16592,1.16629,3122.78
28.10.2025 18:00:00.000 UTC,1.16631,1.16637,1.16561,1.16621,2273.3
28.10.2025 19:00:00.000 UTC,1.1662,1.1665,1.16517,1.16522,2988.97
28.10.2025 20:00:00.000 UTC,1.16523,1.16574,1.16504,1.16505,1239.76
28.10.2025 21:00:00.000 UTC,1.16504,1.16525,1.16502,1.16515,1338.99
28.10.2025 22:00:00.000 UTC,1.16521,1.16538,1.16496,1.16504,1194.49
28.10.2025 23:00:00.000 UTC,1.16504,1.16569,1.16483,1.16568,1338.88
29.10.2025 00:00:00.000 UTC,1.16568,1.16606,1.16528,1.16543,5934.37
29.10.2025 01:00:00.000 UTC,1.16544,1.16559,1.16463,1.16471,2171.45
29.10.2025 02:00:00.000 UTC,1.1647,1.16479,1.16415,1.16464,1562.64
29.10.2025 03:00:00.000 UTC,1.16465,1.16465,1.16369,1.16369,1544.87
29.10.2025 04:00:00.000 UTC,1.16369,1.16372,1.16314,1.16341,1522.08
29.10.2025 05:00:00.000 UTC,1.1634,1.16352,1.16271,1.16312,2071.47
29.10.2025 06:00:00.000 UTC,1.16313,1.16324,1.16248,1.16296,2479.55
29.10.2025 07:00:00.000 UTC,1.16295,1.16377,1.16282,1.16323,4767.02
29.10.2025 08:00:00.000 UTC,1.16323,1.16341,1.16231,1.16231,4053.35
29.10.2025 09:00:00.000 UTC,1.16231,1.16472,1.16185,1.16412,6368.43
29.10.2025 10:00:00.000 UTC,1.16411,1.16487,1.16369,1.16473,3103.03
29.10.2025 11:00:00.000 UTC,1.16474,1.16485,1.16329,1.16395,5115.52
29.10.2025 12:00:00.000 UTC,1.16397,1.16449,1.16273,1.16337,6438.31
29.10.2025 13:00:00.000 UTC,1.1634,1.16457,1.16334,1.16365,10178.18
29.10.2025 14:00:00.000 UTC,1.16364,1.16513,1.16316,1.16503,6904.63
29.10.2025 15:00:00.000 UTC,1.16504,1.16645,1.16448,1.16637,5892.68
29.10.2025 16:00:00.000 UTC,1.16636,1.1666,1.16554,1.1657,3849.47
29.10.2025 17:00:00.000 UTC,1.1657,1.16589,1.16456,1.16472,2896.92
29.10.2025 18:00:00.000 UTC,1.16472,1.16511,1.15839,1.15941,21360.42
29.10.2025 19:00:00.000 UTC,1.15944,1.15998,1.15773,1.15992,19145.53
29.10.2025 20:00:00.000 UTC,1.15993,1.16072,1.15907,1.16005,4199.29
29.10.2025 21:00:00.000 UTC,1.16007,1.16041,1.15986,1.16024,1921.98
29.10.2025 22:00:00.000 UTC,1.16022,1.16055,1.1601,1.16038,1091.32
29.10.2025 23:00:00.000 UTC,1.16039,1.16053,1.16013,1.16028,762.33
30.10.2025 00:00:00.000 UTC,1.16027,1.16153,1.15967,1.1612,6691.38
30.10.2025 01:00:00.000 UTC,1.16119,1.16152,1.16084,1.16136,4730.58
30.10.2025 02:00:00.000 UTC,1.16136,1.16197,1.16122,1.16173,3216.67
30.10.2025 03:00:00.000 UTC,1.16174,1.16198,1.16067,1.16153,3686.53
30.10.2025 04:00:00.000 UTC,1.16154,1.16374,1.16135,1.16319,9902.64
30.10.2025 05:00:00.000 UTC,1.16318,1.16338,1.16234,1.16239,2066.48
30.10.2025 06:00:00.000 UTC,1.16237,1.16296,1.16179,1.16192,5208.92
30.10.2025 07:00:00.000 UTC,1.16191,1.16227,1.16095,1.16182,6048.61
30.10.2025 08:00:00.000 UTC,1.16187,1.16202,1.16066,1.16168,5638.34
30.10.2025 09:00:00.000 UTC,1.16166,1.16283,1.16142,1.16161,4393.89
30.10.2025 10:00:00.000 UTC,1.16165,1.16199,1.16058,1.16066,3290.75
30.10.2025 11:00:00.000 UTC,1.16065,1.16111,1.15962,1.15979,3786.07
30.10.2025 12:00:00.000 UTC,1.1598,1.1599,1.15531,1.15548,7205.65
30.10.2025 13:00:00.000 UTC,1.15548,1.15794,1.1547,1.15794,11459.87
30.10.2025 14:00:00.000 UTC,1.15794,1.15861,1.15677,1.15729,11024.07
30.10.2025 15:00:00.000 UTC,1.15731,1.15771,1.15605,1.15635,4629.77
30.10.2025 16:00:00.000 UTC,1.15637,1.15712,1.15592,1.15691,3102.47
30.10.2025 17:00:00.000 UTC,1.15691,1.15698,1.15602,1.15663,2620.8
30.10.2025 18:00:00.000 UTC,1.15662,1.15703,1.15642,1.15678,2060.35
30.10.2025 19:00:00.000 UTC,1.15676,1.15715,1.15617,1.15641,2102.17
30.10.2025 20:00:00.000 UTC,1.15644,1.15721,1.15635,1.15642,1838.81
30.10.2025 21:00:00.000 UTC,1.15632,1.15694,1.15631,1.15678,1529.48
30.10.2025 22:00:00.000 UTC,1.15678,1.15694,1.15656,1.15676,1221.6
30.10.2025 23:00:00.000 UTC,1.15677,1.15731,1.15657,1.15714,1133.34
31.10.2025 00:00:00.000 UTC,1.15714,1.15769,1.15698,1.15736,3416.5
31.10.2025 01:00:00.000 UTC,1.15737,1.15775,1.15664,1.15676,2648.63
31.10.2025 02:00:00.000 UTC,1.15677,1.15744,1.15649,1.15681,1464.23
31.10.2025 03:00:00.000 UTC,1.1568,1.15709,1.1566,1.15671,958.85
31.10.2025 04:00:00.000 UTC,1.15674,1.15733,1.15664,1.15719,861.56
31.10.2025 05:00:00.000 UTC,1.15718,1.1572,1.15661,1.15679,1324.85
31.10.2025 06:00:00.000 UTC,1.15679,1.15733,1.15605,1.1561,2213.84
31.10.2025 07:00:00.000 UTC,1.15611,1.15658,1.15548,1.15648,3712.58
31.10.2025 08:00:00.000 UTC,1.15648,1.15712,1.15596,1.15706,4338.65
31.10.2025 09:00:00.000 UTC,1.15704,1.15767,1.15654,1.15757,3364.34
31.10.2025 10:00:00.000 UTC,1.15757,1.15759,1.15672,1.15709,2482.6
31.10.2025 11:00:00.000 UTC,1.15711,1.15742,1.15578,1.15667,3998.64
31.10.2025 12:00:00.000 UTC,1.15666,1.15666,1.15531,1.15559,5316.38
31.10.2025 13:00:00.000 UTC,1.15554,1.15562,1.15299,1.15389,6742.15
31.10.2025 14:00:00.000 UTC,1.15389,1.15425,1.1522,1.15339,6731.16
31.10.2025 15:00:00.000 UTC,1.15339,1.15429,1.15236,1.15409,8157.11
31.10.2025 16:00:00.000 UTC,1.15406,1.15433,1.15281,1.15301,5313.31
31.10.2025 17:00:00.000 UTC,1.15302,1.15311,1.15219,1.1524,3035.12
31.10.2025 18:00:00.000 UTC,1.15239,1.15269,1.15214,1.15249,2071.67
31.10.2025 19:00:00.000 UTC,1.1525,1.15315,1.15228,1.15254,2109.56
31.10.2025 20:00:00.000 UTC,1.15253,1.15395,1.15252,1.1537,3140.79
02.11.2025 22:00:00.000 UTC,1.15294,1.1534,1.15289,1.15329,6226.32
02.11.2025 23:00:00.000 UTC,1.15327,1.15383,1.1525,1.15274,5512.28
03.11.2025 00:00:00.000 UTC,1.15273,1.15309,1.15241,1.15256,1811.68
03.11.2025 01:00:00.000 UTC,1.15258,1.15288,1.15215,1.15269,2115.96
03.11.2025 02:00:00.000 UTC,1.15272,1.1534,1.15263,1.15314,1683.41
03.11.2025 03:00:00.000 UTC,1.15313,1.15343,1.15299,1.15336,1147.59
03.11.2025 04:00:00.000 UTC,1.15336,1.15369,1.15318,1.15338,1414.99
03.11.2025 05:00:00.000 UTC,1.15338,1.15375,1.15322,1.15349,1185.33
03.11.2025 06:00:00.000 UTC,1.15348,1.15413,1.15343,1.15376,1458.71
03.11.2025 07:00:00.000 UTC,1.15376,1.1541,1.15335,1.15399,3787.3
03.11.2025 08:00:00.000 UTC,1.15398,1.154,1.15093,1.15133,5081.2
03.11.2025 09:00:00.000 UTC,1.15132,1.15207,1.1511,1.15143,3297.58
03.11.2025 10:00:00.000 UTC,1.15143,1.15199,1.15078,1.15154,3817.87
03.11.2025 11:00:00.000 UTC,1.15153,1.15198,1.15125,1.15152,2286.97
03.11.2025 12:00:00.000 UTC,1.15152,1.1522,1.1514,1.15172,2847.84
